Date,Symbol,Open,High,Low,Close,Volume,Marketcap
2020-04-08,AAPL,262.74,267.37,261.23,266.04,36519701,9715701254.04
2020-04-09,AAPL,268.7,270.07,264.7,267.96,37508554,10050792129.84
2020-04-13,AAPL,268.31,273.7,265.83,273.23,30530102,8341739769.46
2020-04-14,AAPL,280,288.25,278.05,287.07,88126631,25298511961.17
2020-04-15,AAPL,282.4,286.33,280.63,284.45,54896950,15615437427.5
2020-04-16,AAPL,287.38,288.1975,282.3502,286.72,103289014,29615026094.08
2020-04-17,AAPL,284.69,286.945,276.86,282.74,189543675,53591578669.5
2020-04-20,AAPL,277.95,281.68,276.85,276.85,86952157,24072704665.45
2020-04-21,AAPL,276.28,277.25,265.43,268.36,120805673,32419410406.28
2020-04-22,AAPL,273.61,277.58,272.2,276.09,95665531,26412296453.79
2020-04-23,AAPL,275.87,281.75,274.87,274.87,55290604,15197728321.48
2020-04-24,AAPL,277.2,283.01,277,282.95,84909438,24025125482.1
2020-04-27,AAPL,281.8,284.54,279.95,283.25,52652760,14913894270
2020-04-28,AAPL,285.08,285.83,278.2,278.57,24567863,6843869595.91
2020-04-29,AAPL,284.73,289.67,283.89,287.83,57520384,16556092126.72
2020-04-30,AAPL,289.96,294.53,288.35,293.99,34380486,10107519079.14
2020-05-01,AAPL,286.25,299,285.85,289.07,112571771,32541121842.97
2020-05-04,AAPL,289.17,293.69,286.3172,293.17,31026388,9096006169.96
2020-05-05,AAPL,295.06,301,294.46,297.78,68730265,20466498311.7
2020-05-06,AAPL,300.46,303.24,298.87,300.5,33168366,9967093983
2020-05-07,AAPL,303.22,305.17,301.97,303.75,52106578,15827373067.5
2020-05-08,AAPL,305.64,310.29,304.29,310.1484,30509246,9462393832.1064
2020-05-11,AAPL,308.1,317.05,307.24,315.005,34252219,10789620246.095
2020-05-12,AAPL,317.83,319.688,310.91,311.51,72568708,22605878229.08
2020-05-13,AAPL,312.15,315.95,303.21,307.68,46896514,14429119427.52
2020-05-14,AAPL,304.51,309.79,301.53,309.7,36192573,11208839858.1
2020-05-15,AAPL,300.35,307.9,300.21,307.74,38430814,11826698700.36
2020-05-18,AAPL,313.17,316.5,310.3241,314.89,58756477,18501827042.53
2020-05-19,AAPL,315.03,318.52,313.01,313.01,23453139,7341067038.39
2020-05-20,AAPL,316.68,319.52,316.2,319.16,49657449,15848671422.84
2020-05-21,AAPL,318.66,320.89,315.87,317.04,46099960,14615531318.4
2020-05-22,AAPL,315.77,319.23,315.35,318.89,37592751,11987952366.39
2020-05-26,AAPL,323.5,324.24,316.5,316.84,27609402,8747762929.68
2020-05-27,AAPL,316.14,318.71,313.09,318.08,24944652,7934394908.16
2020-05-28,AAPL,316.77,323.44,315.63,318.15,28935286,9205761240.9
2020-05-29,AAPL,319.25,321.15,316.47,318.76,56248101,17929644674.76
2020-06-01,AAPL,317.75,322.35,317.21,321.76,37704502,12131800563.52
2020-06-02,AAPL,320.745,323.44,318.93,323.42,37968664,12279825310.88
2020-06-03,AAPL,324.66,326.1,322.3,325.09,45506089,14793574473.01
2020-06-04,AAPL,324.39,325.62,320.78,322.25,38930216,12545262106
2020-06-05,AAPL,323.35,331.75,323.23,331.54,29572650,9804516381
2020-06-08,AAPL,330.25,333.5,327.32,333.4402,20899464,6968721456.0528
2020-06-09,AAPL,332.14,345.61,332.01,344.32,66753163,22984449084.16
2020-06-10,AAPL,347.9,354.77,346.09,352.78,76721048,27065651313.44
2020-06-11,AAPL,349.31,351.06,335.59,336.08,44058913,14807319481.04
2020-06-12,AAPL,344.72,347.8,337.63,337.655,26008570,8781923703.35
2020-06-15,AAPL,333.25,344.8,332.58,342.99,62285020,21363139009.8
2020-06-16,AAPL,351.46,353.2,344.72,352.26,36742302,12942843302.52
2020-06-17,AAPL,355.15,355.4,351.09,351.2438,50065784,17585296222.1392
2020-06-18,AAPL,351.41,353.45,349.22,351.59,21375772,7515507677.48
2020-06-19,AAPL,354.635,356.56,345.15,349.55,90845598,31755078780.9
2020-06-22,AAPL,351.34,359.46,351.15,358.93,30845663,11071433820.59
2020-06-23,AAPL,364,372.37,362.2701,366.37,50255788,18412213049.56
2020-06-24,AAPL,365,368.79,358.52,360.06,44983139,16196629028.34
2020-06-25,AAPL,360.7,365,357.57,364.88,32015338,11681756529.44
2020-06-26,AAPL,364.41,365.32,353.02,353.69,40859277,14451517682.13
2020-06-29,AAPL,353.25,362.1736,351.28,362,29154717,10554007554
2020-06-30,AAPL,360.08,365.98,360,364.6,28884259,10531200831.4
2020-07-01,AAPL,365.12,367.36,363.91,364.01,25429807,9256704046.07
2020-07-02,AAPL,367.85,370.47,363.65,364.12,25332853,9224198434.36
2020-07-06,AAPL,370,375.78,369.87,373.81,26084791,9750755723.71
2020-07-07,AAPL,375.41,378.62,372.23,372.64,24610596,9170892493.44
2020-07-08,AAPL,376.72,381.5,376.36,381.44,26025692,9927239956.48
2020-07-09,AAPL,385.05,393.91,378.69,382.6599,29212120,11178306917.988
2020-07-10,AAPL,381.34,383.92,378.8207,383.52,20333748,7798399032.96
2020-07-13,AAPL,389.06,399.82,381.03,381.91,43528308,16623896108.28
2020-07-14,AAPL,379.36,389.02,375.51,388.21,37043531,14380669169.51
2020-07-15,AAPL,395.96,396.99,385.96,390.91,35722109,13964129629.19
2020-07-16,AAPL,386.25,389.62,383.62,385.72,24614253,9494209667.16
2020-07-17,AAPL,387.95,388.59,383.36,385.15,20185278,7774359821.7
2020-07-20,AAPL,385.665,394,384.25,393.43,19422805,7641514171.15
2020-07-21,AAPL,396.69,397,386.97,388,23389568,9075152384
2020-07-22,AAPL,386.77,391.9,386.41,389.09,18899399,7353567156.91
2020-07-23,AAPL,387.9935,388.31,369.64,371.56,25747322,9566674962.32
2020-07-24,AAPL,363.95,371.88,356.58,370.42,43883515,16255331626.3
2020-07-27,AAPL,374.84,379.62,373.92,379.215,26920001,10208468179.215
2020-07-28,AAPL,377.47,378.1986,372.99,373.04,23023333,8588624142.32
2020-07-29,AAPL,375,380.92,374.85,380.27,20387893,7752904071.11
2020-07-30,AAPL,376.75,385.19,375.07,384.88,29577510,11383792048.8
2020-07-31,AAPL,411.535,425.66,403.3,425.19,86940020,36966027103.8
2020-08-03,AAPL,432.8,446.5457,431.57,435.66,59319804,25843265810.64
2020-08-04,AAPL,436.53,443.16,433.55,438.81,40871187,17934685567.47
2020-08-05,AAPL,437.51,441.57,435.59,440.339,27322942,12031356957.338
2020-08-06,AAPL,441.62,457.65,439.19,455.88,47755979,21770995706.52
2020-08-07,AAPL,452.82,454.7,441.17,444.41,45586418,20259060023.38
2020-08-10,AAPL,449.75,452.98,440,450.94,40068874,18068658041.56
2020-08-11,AAPL,447.875,449.93,436.4267,437.51,42368444,18536617934.44
2020-08-12,AAPL,441.99,453.1,441.19,452.24,38649102,17478669888.48
2020-08-13,AAPL,457.72,464.17,455.71,460.03,48059064,22108611211.92
2020-08-14,AAPL,459.315,460,452.18,459.78,38149232,17540253888.96
2020-08-17,AAPL,464.25,464.35,455.8501,458.39,25935894,11888754450.66
2020-08-18,AAPL,457.41,464,456.03,462.08,24276411,11217643994.88
2020-08-19,AAPL,463.933,468.65,462.44,462.825,33874948,15678172808.1
2020-08-20,AAPL,463,473.568,462.9335,472.83,29389880,13896416960.4
2020-08-21,AAPL,477.05,499.472,477,497.4,79453112,39519977908.8
2020-08-24,AAPL,514.79,515.14,495.745,503.79,81260572,40938263567.88
2020-08-25,AAPL,498.79,500.7172,492.21,499.31,49337045,24634479938.95
2020-08-26,AAPL,504.7165,507.97,500.33,506.19,37949023,19209415952.37
2020-08-27,AAPL,508.57,509.94,495.33,500.04,36378278,18190594131.12
2020-08-28,AAPL,504.05,505.77,498.31,498.83,38207206,19058900568.98
2020-08-31,AAPL,127.58,131,126,128.85,199136542,25658743436.7
2020-09-01,AAPL,132.76,134.8,130.53,134.2,138233208,18550896513.6
2020-09-02,AAPL,137.59,137.98,127,131.22,184800962,24249582233.64
2020-09-03,AAPL,126.91,128.84,120.5,120.92,227958928,27564793573.76
2020-09-04,AAPL,120.07,123.7,110.89,120.9,308317528,37275589135.2
2020-09-08,AAPL,113.95,118.99,112.68,112.83,207475295,23409437534.85
2020-09-09,AAPL,117.26,119.14,115.26,117.18,154399690,18092555674.2
2020-09-10,AAPL,119.5,120.05,112.5,113.48,141520456,16059741346.88
2020-09-11,AAPL,114.57,115.23,110,112.01,168935205,18922432312.05
2020-09-14,AAPL,114.72,115.93,112.8,115.3599,123728990,14273363913.501
2020-09-15,AAPL,118.33,118.829,113.61,115.55,171497919,19816584540.45
2020-09-16,AAPL,115.23,116,112.04,112.13,142859370,16018821158.1
2020-09-17,AAPL,109.72,112.2,108.71,110.32,159638807,17611353188.24
2020-09-18,AAPL,110.4,110.88,106.09,106.6,208107357,22184244256.2
2020-09-21,AAPL,104.54,110.19,103.1,110.13,178442044,19651822305.72
2020-09-22,AAPL,112.68,112.86,109.16,111.8,167185259,18691311956.2
2020-09-23,AAPL,111.62,112.11,106.77,107.23,131794926,14132369914.98
2020-09-24,AAPL,105.17,110.25,105,108.2015,152123922,16460036546.283
2020-09-25,AAPL,108.43,112.44,107.67,112.28,137542199,15443238103.72
2020-09-28,AAPL,114.98,115.32,112.78,115,119572328,13750817720
2020-09-29,AAPL,114.55,115.31,113.57,114.11,89264463,10185967872.93
2020-09-30,AAPL,113.77,117.25,113.62,115.61,115978209,13408240742.49
2020-10-01,AAPL,117.64,117.72,115.83,116.8,97603139,11400046635.2
2020-10-02,AAPL,112.89,115.37,112.22,113.02,122690422,13866471494.44
2020-10-05,AAPL,113.92,116.65,113.55,116.54,93972780,10951587781.2
2020-10-06,AAPL,115.7,116.12,112.25,113.16,142211773,16092684232.68
2020-10-07,AAPL,114.62,115.51,114.13,115.05,84487218,9720254430.9
2020-10-08,AAPL,116.27,116.4,114.5901,114.97,74552335,8571281954.95
2020-10-09,AAPL,115.28,117,114.92,116.98,86041259,10065106477.82
2020-10-12,AAPL,120.06,125.18,119.2845,124.42,214339341,26668100807.22
2020-10-13,AAPL,125.27,125.39,119.65,121.05,241006181,29173798210.05
2020-10-14,AAPL,120.99,123.03,119.62,121.29,135410215,16423904977.35
2020-10-15,AAPL,118.72,121.2,118.15,120.7453,97361453,11755937850.9209
2020-10-16,AAPL,121.28,121.548,118.81,118.96,100869315,11999413712.4
2020-10-19,AAPL,119.96,120.419,115.66,116,95733407,11105075212
2020-10-20,AAPL,116.19,118.98,115.63,117.5,108602099,12760746632.5
2020-10-21,AAPL,116.67,118.705,116.45,116.86,69861622,8164029146.92
2020-10-22,AAPL,117.45,118.04,114.59,115.7737,90327115,10457504313.8755
2020-10-23,AAPL,116.39,116.55,114.28,115.04,73088651,8408118411.04
2020-10-26,AAPL,114.01,116.55,112.88,115.06,94591584,10883707655.04
2020-10-27,AAPL,115.49,117.28,114.5399,116.53,80663462,9399713226.86
2020-10-28,AAPL,115.05,115.43,111.1,111.15,123242639,13698419324.85
2020-10-29,AAPL,112.37,116.93,112.2,114.52,111552689,12775013944.28
2020-10-30,AAPL,111.06,111.99,107.72,108.9,163824978,17840540104.2
2020-11-02,AAPL,109.11,110.68,107.32,108.77,106260834,11557990914.18
2020-11-03,AAPL,109.66,111.47,108.73,110.375,93660131,10337736959.125
2020-11-04,AAPL,114.14,115.59,112.35,114.94,114505478,13161259641.32
2020-11-05,AAPL,117.99,119.62,116.8686,118.99,107993032,12850090877.68
2020-11-06,AAPL,118.32,119.2,116.13,118.685,99225280,11776552356.8
2020-11-09,AAPL,120.5,121.99,116.05,116.32,129352953,15046335492.96
2020-11-10,AAPL,115.55,117.59,114.13,115.97,114408580,13267963022.6
2020-11-11,AAPL,117.19,119.63,116.44,119.51,101073157,12079252993.07
2020-11-12,AAPL,119.62,120.53,118.57,119.235,89318148,10649849376.78
2020-11-13,AAPL,119.44,119.6717,117.87,119.49,65270429,7799163561.21
2020-11-16,AAPL,118.92,120.99,118.146,120.35,82097057,9880380809.95
2020-11-17,AAPL,119.55,120.6741,118.96,119.36,66758426,7968285727.36
2020-11-18,AAPL,118.61,119.82,118,118,66333033,7827297894
2020-11-19,AAPL,117.59,119.06,116.81,118.64,67716820,8033923524.8
2020-11-20,AAPL,118.64,118.77,117.29,117.32,66641286,7818355673.52
2020-11-23,AAPL,117.18,117.6202,113.75,113.88,118772957,13525864343.16
2020-11-24,AAPL,113.91,115.85,112.59,115.17,103428825,11911897775.25
2020-11-25,AAPL,115.55,116.75,115.17,116.02,68910636,7995011988.72
2020-11-27,AAPL,116.57,117.49,116.22,116.6,43035501,5017939416.6
2020-11-30,AAPL,116.97,120.97,116.81,119.06,131494491,15655734098.46
2020-12-01,AAPL,121.01,123.4693,120.01,122.7,115221944,14137732528.8
2020-12-02,AAPL,122.02,123.37,120.89,123.08,75619249,9307217166.92
2020-12-03,AAPL,123.52,123.78,122.21,122.94,67399458,8286089366.52
2020-12-04,AAPL,122.6,122.8608,121.52,122.24,65287653,7980762702.72
2020-12-07,AAPL,122.31,124.57,122.25,123.8,72463180,8970941684
2020-12-08,AAPL,124.37,124.98,123.09,124.33,69695298,8665216400.34
2020-12-09,AAPL,124.53,125.95,121,121.67,99218318,12071892751.06
2020-12-10,AAPL,120.5,123.87,120.15,123.22,70011939,8626871123.58
2020-12-11,AAPL,122.43,122.76,120.55,122.49,75289233,9222178150.17
2020-12-14,AAPL,122.6,123.35,121.55,121.77,65119346,7929582762.42
2020-12-15,AAPL,124.34,127.9,124.13,127.89,140585059,17979423195.51
2020-12-16,AAPL,127.41,128.37,126.56,127.75,84637825,10812482143.75
2020-12-17,AAPL,128.9,129.58,128.045,128.65,76704353,9868015013.45
2020-12-18,AAPL,128.96,129.1,126.12,126.65,109773113,13902764761.45
2020-12-21,AAPL,125.02,128.31,123.449,128.24,99115677,12710594418.48
2020-12-22,AAPL,131.61,134.405,129.65,131.845,156846263,20679395545.235
2020-12-23,AAPL,132.16,132.43,130.78,130.96,76023894,9956089158.24
2020-12-24,AAPL,131.32,133.46,131.1,131.99,51675667,6820671287.33
2020-12-28,AAPL,133.99,137.34,133.51,136.73,116008068,15861783137.64
2020-12-29,AAPL,138.05,138.789,134.3409,134.93,114407189,15436962011.77
2020-12-30,AAPL,135.58,135.99,133.4,133.72,87788124,11739027941.28
2020-12-31,AAPL,134.08,134.74,131.72,132.58,86901528,11521404582.24
2021-01-04,AAPL,133.52,133.6116,126.76,129.41,123353442,15963168929.22
2021-01-05,AAPL,128.89,131.74,128.43,130.95,85139362,11148999453.9
2021-01-06,AAPL,127.72,131.0499,126.382,126.58,142064548,17982530485.84
2021-01-07,AAPL,128.36,131.63,127.86,130.85,95314687,12471926793.95
2021-01-08,AAPL,132.43,132.63,130.23,131.99,93211863,12303033797.37
2021-01-11,AAPL,129.19,130.17,128.5,128.98,84845947,10943430244.06
2021-01-12,AAPL,128.5,129.69,126.86,128.8199,83381829,10741238873.5971
2021-01-13,AAPL,128.76,131.45,128.49,130.89,77928722,10200090422.58
2021-01-14,AAPL,130.8,131,128.76,128.92,78672922,10142513104.24
2021-01-15,AAPL,128.78,130.2242,127,127.07,97478662,12386613580.34
2021-01-19,AAPL,127.78,128.71,126.938,127.82,77372754,9889785416.28
2021-01-20,AAPL,128.66,132.49,128.55,131.97,90745056,11975625040.32
2021-01-21,AAPL,133.8,139.67,133.59,136.87,107349916,14692983002.92
2021-01-22,AAPL,136.28,139.85,135.02,138.9699,104455613,14516186093.0487
2021-01-25,AAPL,143.07,145.09,136.54,142.9,142335837,20339791107.3
2021-01-26,AAPL,143.6,144.3,141.37,143.185,85816874,12287689103.69
2021-01-27,AAPL,143.43,144.3,140.41,142.53,110342303,15727088446.59
2021-01-28,AAPL,139.52,141.99,136.7,137.04,127192871,17430511041.84
2021-01-29,AAPL,135.83,136.74,130.21,131.83,162479747,21419705047.01
2021-02-01,AAPL,133.75,135.38,130.93,134.1,96660055,12962113375.5
2021-02-02,AAPL,135.73,136.31,134.61,134.98,73079171,9864226501.58
2021-02-03,AAPL,135.76,135.77,133.61,133.9,76952077,10303883110.3
2021-02-04,AAPL,136.3,137.4,134.59,137.4,71745898,9857886385.2
2021-02-05,AAPL,137.35,137.42,135.86,136.77,69111348,9452359065.96
2021-02-08,AAPL,136.03,136.96,134.92,136.9007,63184550,8650009124.185
2021-02-09,AAPL,136.62,137.877,135.85,136,70140432,9539098752
2021-02-10,AAPL,136.48,136.99,134.4,135.36,66856066,9049637093.76
2021-02-11,AAPL,135.9,136.39,133.77,135.12,59377028,8023024023.36
2021-02-12,AAPL,134.35,135.53,133.6921,135.38,54861442,7427142017.96
2021-02-16,AAPL,135.49,136.01,132.79,133.16,72596290,9666921976.4
2021-02-17,AAPL,131.25,132.22,129.47,130.84,92298227,12076300020.68
2021-02-18,AAPL,129.2,129.995,127.41,129.7127,90601312,11752140803.0624
2021-02-19,AAPL,130.24,130.71,128.8,129.85,79960220,10382834567
2021-02-22,AAPL,128.01,129.72,125.6,126.01,93993093,11844069648.93
2021-02-23,AAPL,123.76,126.71,118.39,125.85,148286878,18661903596.3
2021-02-24,AAPL,124.94,125.56,122.23,125.32,102399167,12832663608.44
2021-02-25,AAPL,124.68,126.4585,120.54,121,134693926,16297965046
2021-02-26,AAPL,122.59,124.85,121.2,121.2,135693674,16446073288.8
2021-03-01,AAPL,123.75,127.93,122.79,127.79,104597017,13366452802.43
2021-03-02,AAPL,128.41,128.72,125.01,125.1601,91481050,11449777366.105
2021-03-03,AAPL,124.81,125.71,121.84,122.06,99851557,12187881047.42
2021-03-04,AAPL,121.75,123.6,118.62,120.22,160007520,19236104054.4
2021-03-05,AAPL,120.98,121.935,117.57,121.39,143229410,17386618079.9
2021-03-08,AAPL,120.93,121,116.21,116.4,141360327,16454342062.8
2021-03-09,AAPL,119.03,122.06,118.79,121.08,113086734,13692541752.72
2021-03-10,AAPL,121.69,122.17,119.45,119.97,104275213,12509897303.61
2021-03-11,AAPL,122.54,123.21,121.26,121.95,93149616,11359595671.2
2021-03-12,AAPL,120.4,121.17,119.16,121.05,82228604,9953772514.2
2021-03-15,AAPL,121.41,124,120.42,124,79200260,9820832240
2021-03-16,AAPL,125.7,127.22,124.715,125.57,107714542,13525715038.94
2021-03-17,AAPL,124.05,125.8599,122.336,124.8,85394195,10657195536
2021-03-18,AAPL,122.88,123.18,120.32,120.55,110362637,13304215890.35
2021-03-19,AAPL,119.9,121.43,119.675,119.87,114176811,13686374334.57
2021-03-22,AAPL,120.33,123.87,120.26,123.37,92770909,11445147043.33
2021-03-23,AAPL,123.33,124.24,122.14,122.55,84861807,10399814447.85
2021-03-24,AAPL,122.82,122.9,120.065,120.07,78958064,9480494744.48
2021-03-25,AAPL,119.54,121.66,119,120.63,89156937,10755001310.31
2021-03-26,AAPL,120.35,121.48,118.92,121.21,79186956,9598250936.76
2021-03-29,AAPL,121.65,122.58,120.7299,121.39,70495825,8557488196.75
2021-03-30,AAPL,120.11,120.4031,118.86,119.88,76566683,9178813958.04
2021-03-31,AAPL,121.65,123.52,121.15,122.18,94475011,11542956843.98
2021-04-01,AAPL,123.65,124.18,122.49,123,65403569,8044638987
2021-04-05,AAPL,123.87,126.1601,123.07,125.9001,79312943,9985507454.9943
2021-04-06,AAPL,126.5,127.13,125.65,126.23,70316590,8876063155.7
2021-04-07,AAPL,125.83,127.92,125.14,127.91,75433362,9648681333.42
2021-04-08,AAPL,128.95,130.39,128.52,130.37,80194739,10454988123.43
2021-04-09,AAPL,129.8,133.04,129.47,133,94171787,12524847671
2021-04-12,AAPL,132.52,132.85,130.63,131.26,76728291,10071355476.66
2021-04-13,AAPL,132.44,134.66,131.93,134.41,81439544,10946289109.04
2021-04-14,AAPL,134.93,135,131.655,132.12,76006548,10041985121.76
2021-04-15,AAPL,133.82,134.99,133.64,134.5,75256264,10121967508
2021-04-16,AAPL,134.3,134.67,133.28,134.15,69430881,9314152686.15
2021-04-19,AAPL,133.47,135.47,133.34,134.921,75188772,10144544307.012
2021-04-20,AAPL,135.02,135.53,131.81,133.12,87132183,11599036200.96
2021-04-21,AAPL,132.39,133.75,131.3001,133.49,61120083,8158919879.67
2021-04-22,AAPL,132.86,134.15,131.41,131.94,75443689,9954040326.66
2021-04-23,AAPL,132.19,135.12,132.16,134.3,68994916,9266017218.8
2021-04-26,AAPL,134.83,135.06,133.56,134.73,56214327,7573756276.71
2021-04-27,AAPL,135.06,135.41,134.11,134.39,58752508,7895749550.12
2021-04-28,AAPL,134.29,135.02,133.08,133.7801,80514624,10771254450.1824
2021-04-29,AAPL,136.47,137.07,132.45,133.48,140511638,18755493440.24
2021-04-30,AAPL,131.8,133.56,131.065,131.53,96118913,12642520626.89
2021-05-03,AAPL,132.01,134.07,131.83,132.5563,67094188,8893757312.7844
2021-05-04,AAPL,131.18,131.4899,126.7,127.93,121110558,15493673684.94
2021-05-05,AAPL,129.21,130.45,127.97,128.16,75387057,9661605225.12
2021-05-06,AAPL,127.9,129.75,127.13,129.72,69109190,8964844126.8
2021-05-07,AAPL,130.84,131.2582,129.475,130.2,67150074,8742939634.8
2021-05-10,AAPL,129.4,129.54,126.81,126.9,75817487,9621239100.3
2021-05-11,AAPL,123.5,126.27,122.77,125.8492,112365965,14141166802.478
2021-05-12,AAPL,123.52,124.64,122.25,122.8255,94521262,11609621265.781
2021-05-13,AAPL,124.58,126.15,124.26,124.92,93449784,11673747017.28
2021-05-14,AAPL,126.27,127.89,125.85,127.44,68037466,8670694667.04
2021-05-17,AAPL,126.82,126.93,125.17,126.26,59901221,7563128163.46
2021-05-18,AAPL,126.56,126.99,124.78,124.85,53519167,6681867999.95
2021-05-19,AAPL,123.16,124.915,122.86,124.69,76587655,9549714701.95
2021-05-20,AAPL,125.23,127.72,125.1,127.31,65578504,8348799344.24
2021-05-21,AAPL,127.85,128,125.21,125.43,69043851,8660170230.93
2021-05-24,AAPL,126.01,127.94,125.94,127.1001,53889345,6849341138.4345
2021-05-25,AAPL,127.84,128.32,126.32,126.93,63974636,8120300547.48
2021-05-26,AAPL,126.93,127.39,126.42,126.85,47895002,6075481003.7
2021-05-27,AAPL,126.36,127.64,125.08,125.45,61962603,7773208546.35
2021-05-28,AAPL,125.57,125.8,124.55,124.62,61946057,7719717623.34
2021-06-01,AAPL,125.07,125.35,123.94,124.3,58891765,7320246389.5
2021-06-02,AAPL,124.29,125.24,124.05,125.09,51393692,6428836932.28
2021-06-03,AAPL,124.66,124.85,123.13,123.555,68331470,8442694775.85
2021-06-04,AAPL,124.07,126.16,123.85,125.88,63613126,8007620300.88
2021-06-07,AAPL,126.18,126.32,124.8321,125.91,62351961,7850735409.51
2021-06-08,AAPL,126.62,128.46,126.2101,126.74,67231488,8520918789.12
2021-06-09,AAPL,127.21,127.75,126.52,127.16,46854275,5957989609
2021-06-10,AAPL,127.02,128.19,125.94,126.11,63376296,7992384688.56
2021-06-11,AAPL,126.53,127.44,126.1,127.3521,46195695,5883118769.2095
2021-06-14,AAPL,127.82,130.49,127.07,130.49,73169843,9547932813.07
2021-06-15,AAPL,129.88,130.6,129.39,129.74,53587032,6952381531.68
2021-06-16,AAPL,130.29,130.89,128.461,130.14,81577235,10616461362.9
2021-06-17,AAPL,129.8,132.55,129.65,131.78,82434812,10863259525.36
2021-06-18,AAPL,130.65,131.51,130.24,130.4,78114203,10186092071.2
2021-06-21,AAPL,130.32,132.41,129.21,132.29,63245869,8366796010.01
2021-06-22,AAPL,132.1,134.08,131.62,133.97,61664813,8261234997.61
2021-06-23,AAPL,133.78,134.32,133.23,133.7,54089974,7231829523.8
2021-06-24,AAPL,134.45,134.64,132.93,133.4,57263070,7638893538
2021-06-25,AAPL,133.47,133.89,132.81,133.11,42633100,5674891941
2021-06-28,AAPL,133.42,135.245,133.35,134.75,53815255,7251605611.25
2021-06-29,AAPL,134.82,136.49,134.35,136.33,55081959,7509323470.47
2021-06-30,AAPL,136.17,137.41,135.87,136.94,51014239,6985889888.66
2021-07-01,AAPL,136.6,137.33,135.76,137.27,46267213,6351100328.51
2021-07-02,AAPL,137.92,140,137.745,139.96,69160944,9679765722.24
2021-07-06,AAPL,140.1,143.15,140.07,142.02,97272256,13814605797.12
2021-07-07,AAPL,143.54,144.89,142.66,144.59,93223232,13479147114.88
2021-07-08,AAPL,141.57,144.06,140.665,143.32,94133450,13491206054
2021-07-09,AAPL,142.73,145.65,142.6522,145.11,89995907,13059306064.77
